QuizSessionId,AnswerId,UserId,QuizId,QuestionId,IsCorrect,AnswerValue,CorrectAnswer,QuestionSequence,ConstructId,Type,Timestamp
38564,,15,202104,107590,,,,1,2126,Lesson,2022-05-15 09:33:04.150000
38564,291151.0,15,202104,107600,1,1,1,1,2126,Checkout,2022-05-15 09:33:16.626666
38564,291152.0,15,202104,107591,1,4,4,2,2145,Checkin,2022-05-15 09:34:07.593333
38564,291153.0,15,202104,107592,0,1,2,3,2144,Checkin,2022-05-15 09:34:31.850000
38564,291154.0,15,202104,107592,1,2,2,3,2144,CheckinRetry,2022-05-15 09:34:47.813333
38564,291155.0,15,202104,107593,0,2,4,4,2141,Checkin,2022-05-15 09:35:17.780000
38564,291156.0,15,202104,107593,0,1,4,4,2141,CheckinRetry,2022-05-15 09:35:44.886666
38564,,15,202104,107593,,,,4,2141,Lesson,2022-05-15 09:37:34.910000
38564,291157.0,15,202104,107603,1,2,2,4,2141,Checkout,2022-05-15 09:37:53.640000
38564,291158.0,15,202104,107594,0,3,1,5,2151,Checkin,2022-05-15 09:38:37.340000
38564,291159.0,15,202104,107594,1,1,1,5,2151,CheckinRetry,2022-05-15 09:39:03.556666
38565,291160.0,15,202526,107595,1,3,3,1,2126,Checkin,2022-05-16 06:16:56.920000
38565,,15,202526,107595,,,,1,2126,Lesson,2022-05-16 06:19:02.807000
38565,291161.0,15,202526,107605,1,1,1,1,2126,Checkout,2022-05-16 06:19:13.416666
38565,291162.0,15,202526,107596,0,2,3,2,2144,Checkin,2022-05-16 06:19:47.503333
38565,291163.0,15,202526,107596,1,3,3,2,2144,CheckinRetry,2022-05-16 06:20:10.316666
38565,291164.0,15,202526,107597,1,4,4,3,2142,Checkin,2022-05-16 06:21:05.986666
38565,291165.0,15,202526,107598,1,4,4,4,2151,Checkin,2022-05-16 06:21:35.656666
38565,291166.0,15,202526,107599,0,4,3,5,2145,Checkin,2022-05-16 06:22:33.383333
38565,291167.0,15,202526,107599,1,3,3,5,2145,CheckinRetry,2022-05-16 06:22:46.143333
38576,291249.0,9,202631,104628,1,3,3,1,704,Checkin,2022-05-15 10:08:44.383333
38576,291250.0,9,202631,104629,0,4,3,2,692,Checkin,2022-05-15 10:09:29.870000
38576,291251.0,9,202631,104629,0,2,3,2,692,CheckinRetry,2022-05-15 10:09:42.603333
38576,,9,202631,104629,,,,2,692,Lesson,2022-05-15 10:13:48.557000
38576,291252.0,9,202631,104643,0,4,1,2,692,Checkout,2022-05-15 10:14:26.693333
38576,291253.0,9,202631,104643,0,3,1,2,692,CheckoutRetry,2022-05-15 10:15:00.336666
38576,291254.0,9,202631,104630,0,3,4,3,695,Checkin,2022-05-15 10:16:59.276666
38576,291255.0,9,202631,104630,1,4,4,3,695,CheckinRetry,2022-05-15 10:17:31.030000
38576,291256.0,9,202631,104631,0,2,3,4,700,Checkin,2022-05-15 10:19:00.883333
38576,291257.0,9,202631,104631,1,3,3,4,700,CheckinRetry,2022-05-15 10:20:09.410000
38576,291258.0,9,202631,104632,0,3,4,5,702,Checkin,2022-05-15 10:21:06.790000
38576,291259.0,9,202631,104632,1,4,4,5,702,CheckinRetry,2022-05-15 10:21:39.720000
38742,292385.0,26,202681,101542,0,2,4,1,586,Checkin,2022-05-15 17:41:03.903333
38742,292386.0,26,202681,101542,1,4,4,1,586,CheckinRetry,2022-05-15 17:41:30.500000
38742,292387.0,26,202681,101543,0,2,4,2,584,Checkin,2022-05-15 17:42:03.716666
38742,292388.0,26,202681,101543,1,4,4,2,584,CheckinRetry,2022-05-15 17:42:17.486666
38742,292389.0,26,202681,101544,1,2,2,3,588,Checkin,2022-05-15 17:43:44.300000
38742,292390.0,26,202681,73608,1,3,3,4,578,Checkin,2022-05-15 17:44:49.163333
38742,292391.0,26,202681,73610,0,4,3,5,611,Checkin,2022-05-15 17:45:34.986666
38742,292392.0,26,202681,73610,1,3,3,5,611,CheckinRetry,2022-05-15 17:46:18.606666
38742,,26,202681,73610,,,,5,611,Lesson,2022-05-15 17:49:39.317000
38742,292393.0,26,202681,73816,1,1,1,5,611,Checkout,2022-05-15 17:50:02.100000
38782,292677.0,43,202696,77634,0,1,2,1,2775,Checkin,2022-05-15 19:42:18.456666
38782,292678.0,43,202696,77634,0,4,2,1,2775,CheckinRetry,2022-05-15 19:43:12.490000
38786,292694.0,43,202223,107889,1,3,3,1,2761,Checkin,2022-05-15 19:44:47.703333
38786,292695.0,43,202223,107890,1,2,2,2,2762,Checkin,2022-05-15 19:45:54.523333
38786,292696.0,43,202223,107892,1,4,4,3,2761,Checkin,2022-05-15 19:46:56.096666
38786,292697.0,43,202223,107894,1,3,3,4,3093,Checkin,2022-05-15 19:47:30.673333
38786,292698.0,43,202223,107895,0,4,2,5,362,Checkin,2022-05-15 19:49:40.416666
38786,292699.0,43,202223,107895,0,1,2,5,362,CheckinRetry,2022-05-15 19:51:15.616666
38786,292700.0,43,202223,107902,0,3,4,5,362,Checkout,2022-05-15 19:57:57.180000
38786,292701.0,43,202223,107902,1,4,4,5,362,CheckoutRetry,2022-05-15 19:58:38.346666
38789,292710.0,10,254854,78228,1,3,3,1,1361,Checkin,2022-05-15 19:59:50.156666
38789,292711.0,10,254854,78229,1,2,2,2,920,Checkin,2022-05-15 20:00:08.506666
38789,292712.0,10,254854,78230,1,3,3,3,900,Checkin,2022-05-15 20:00:33.240000
38789,292713.0,10,254854,78231,1,2,2,4,908,Checkin,2022-05-15 20:00:59.873333
38789,292714.0,10,254854,78232,0,4,3,5,3072,Checkin,2022-05-15 20:02:09.936666
38789,292715.0,10,254854,78232,0,2,3,5,3072,CheckinRetry,2022-05-15 20:02:26.420000
38789,,10,254854,78232,,,,5,3072,Lesson,2022-05-15 20:06:03.687000
38789,292716.0,10,254854,78526,0,1,2,5,3072,Checkout,2022-05-15 20:06:48.110000
38789,292717.0,10,254854,78526,1,2,2,5,3072,CheckoutRetry,2022-05-15 20:07:10.683333
38828,292942.0,2,202164,76714,0,3,4,1,3031,Checkin,2022-05-16 04:10:05.473333
38828,292943.0,2,202164,76714,0,1,4,1,3031,CheckinRetry,2022-05-16 04:10:40.250000
38828,,2,202164,76714,,,,1,3031,Lesson,2022-05-16 04:20:05.527000
38828,292944.0,2,202164,78782,0,3,1,1,3031,Checkout,2022-05-16 04:22:16.113333
38828,292945.0,2,202164,78782,1,1,1,1,3031,CheckoutRetry,2022-05-16 04:24:57.906666
38828,292946.0,2,202164,99543,1,3,3,2,358,Checkin,2022-05-16 04:27:25.966666
38828,292947.0,2,202164,99544,0,3,2,3,358,Checkin,2022-05-16 04:31:50.610000
38828,292948.0,2,202164,99544,0,1,2,3,358,CheckinRetry,2022-05-16 04:32:13.356666
38828,,2,202164,99544,,,,3,358,Lesson,2022-05-16 04:46:03.157000
38828,292949.0,2,202164,99558,0,2,3,3,358,Checkout,2022-05-16 04:46:24.220000
38828,292950.0,2,202164,99558,0,4,3,3,358,CheckoutRetry,2022-05-16 04:47:48.880000
38828,292951.0,2,202164,99545,1,1,1,4,358,Checkin,2022-05-16 04:51:25.663333
38828,292952.0,2,202164,99546,0,2,1,5,3031,Checkin,2022-05-16 04:52:08.850000
38828,292953.0,2,202164,99546,1,1,1,5,3031,CheckinRetry,2022-05-16 04:52:28.156666
38829,292954.0,3,233027,131781,0,1,2,1,1901,Checkin,2022-05-16 04:42:20.126666
38829,292955.0,3,233027,131781,0,3,2,1,1901,CheckinRetry,2022-05-16 04:43:33.320000
38829,,3,233027,131781,,,,1,1901,Lesson,2022-05-16 04:52:13.897000
38829,292956.0,3,233027,133974,0,3,4,1,1901,Checkout,2022-05-16 04:54:07.060000
38829,292957.0,3,233027,133974,0,2,4,1,1901,CheckoutRetry,2022-05-16 04:55:31.183333
38829,292958.0,3,233027,131782,0,2,4,2,1899,Checkin,2022-05-16 05:03:11.420000
38829,292959.0,3,233027,131782,0,3,4,2,1899,CheckinRetry,2022-05-16 14:36:04.266666
38829,,3,233027,131782,,,,2,1899,Lesson,2022-05-16 14:43:50.740000
38829,292960.0,3,233027,133975,0,3,2,2,1899,Checkout,2022-05-16 14:44:09.550000
38829,292961.0,3,233027,133975,1,2,2,2,1899,CheckoutRetry,2022-05-16 14:45:22.180000
38829,292962.0,3,233027,131783,0,4,3,3,1898,Checkin,2022-05-16 14:46:29.080000
38829,292963.0,3,233027,131783,0,2,3,3,1898,CheckinRetry,2022-05-16 14:47:11.293333
38829,,3,233027,131783,,,,3,1898,Lesson,2022-05-16 15:09:25.563000
38829,292964.0,3,233027,133976,0,3,1,3,1898,Checkout,2022-05-16 15:09:38.156666
38829,292965.0,3,233027,133976,1,1,1,3,1898,CheckoutRetry,2022-05-16 15:10:15.350000
38829,292966.0,3,233027,131784,0,4,1,4,1902,Checkin,2022-05-16 15:11:00.260000
38829,292967.0,3,233027,131784,0,3,1,4,1902,CheckinRetry,2022-05-16 15:11:14.720000
38829,,3,233027,131784,,,,4,1902,Lesson,2022-05-16 15:17:49.800000
38829,292968.0,3,233027,133977,1,3,3,4,1902,Checkout,2022-05-16 15:18:09.106666
38829,292969.0,3,233027,131785,0,2,4,5,1903,Checkin,2022-05-16 15:18:42.686666
38829,292970.0,3,233027,131785,0,1,4,5,1903,CheckinRetry,2022-05-16 15:18:58.640000
38829,,3,233027,131785,,,,5,1903,Lesson,2022-06-11 06:32:43.740000
38829,292971.0,3,233027,133978,0,3,2,5,1903,Checkout,2022-06-11 06:41:04.646666
38829,292972.0,3,233027,133978,1,2,2,5,1903,CheckoutRetry,2022-06-11 06:45:08.190000
38830,292973.0,10,202182,75985,1,4,4,1,639,Checkin,2022-05-16 05:14:18.150000
38830,292974.0,10,202182,75986,1,1,1,2,403,Checkin,2022-05-16 05:15:54.380000
38830,292975.0,10,202182,75987,1,2,2,3,324,Checkin,2022-05-16 05:16:26.596666
38830,292976.0,10,202182,75988,1,2,2,4,1875,Checkin,2022-05-16 05:17:37.843333
38830,292977.0,10,202182,75989,1,2,2,5,1871,Checkin,2022-05-16 05:17:57.396666
38831,292978.0,7,202793,78402,0,3,4,1,2999,Checkin,2022-05-16 05:55:52.583333
38831,292979.0,7,202793,78402,1,4,4,1,2999,CheckinRetry,2022-05-16 05:56:40.890000
38831,292980.0,7,202793,78403,1,1,1,2,3002,Checkin,2022-05-16 05:57:25.600000
38831,292981.0,7,202793,78404,0,2,1,3,2998,Checkin,2022-05-16 05:57:55.196666
38831,292982.0,7,202793,78404,1,1,1,3,2998,CheckinRetry,2022-05-16 05:58:27.483333
38831,292983.0,7,202793,78405,1,2,2,4,3001,Checkin,2022-05-16 05:59:10.153333
38831,292984.0,7,202793,109485,1,2,2,5,3160,Checkin,2022-05-16 05:59:33.200000
38831,,7,202793,109485,,,,5,3160,Lesson,2022-05-16 06:01:29.643000
38831,292985.0,7,202793,109496,1,3,3,5,3160,Checkout,2022-05-16 06:01:42.450000
38832,292986.0,9,232993,131636,0,4,3,1,693,Checkin,2022-05-16 06:12:52.746666
38832,292987.0,9,232993,131636,1,3,3,1,693,CheckinRetry,2022-05-16 06:13:12.013333
38832,292988.0,9,232993,131637,1,1,1,2,694,Checkin,2022-05-16 19:11:42.886666
38832,292989.0,9,232993,131638,1,2,2,3,706,Checkin,2022-05-16 19:12:50.270000
38832,292990.0,9,232993,131639,0,1,4,4,707,Checkin,2022-05-16 19:17:00.520000
38832,292991.0,9,232993,131639,0,3,4,4,707,CheckinRetry,2022-05-16 19:18:06.746666
38832,,9,232993,131639,,,,4,707,Lesson,2022-05-16 19:21:03.373000
38832,292992.0,9,232993,133832,1,2,2,4,707,Checkout,2022-05-16 19:23:18.610000
38832,292993.0,9,232993,131640,1,3,3,5,719,Checkin,2022-05-16 19:23:59.883333
38847,293093.0,4,202366,79749,0,3,2,1,2695,Checkin,2022-05-16 07:56:35.316666
38847,293094.0,4,202366,79749,1,2,2,1,2695,CheckinRetry,2022-05-16 07:56:55.816666
38847,293095.0,4,202366,79750,1,3,3,2,2687,Checkin,2022-05-16 07:57:36.186666
38847,293096.0,4,202366,79751,0,4,2,3,2687,Checkin,2022-05-16 07:57:58.303333
38847,293097.0,4,202366,79751,0,1,2,3,2687,CheckinRetry,2022-05-16 07:58:11.470000
38847,,4,202366,79751,,,,3,2687,Lesson,2022-05-16 11:52:37.530000
38847,293098.0,4,202366,79841,0,3,1,3,2687,Checkout,2022-05-16 11:52:45.833333
38847,293099.0,4,202366,79841,0,2,1,3,2687,CheckoutRetry,2022-05-16 11:57:04.900000
38847,293100.0,4,202366,79752,1,3,3,4,2687,Checkin,2022-05-16 12:00:42.206666
38847,293101.0,4,202366,79753,0,3,4,5,2691,Checkin,2022-05-16 12:01:19.910000
38847,293102.0,4,202366,79753,0,2,4,5,2691,CheckinRetry,2022-05-16 12:01:32.733333
38848,293103.0,31,282098,33475,1,3,3,1,3326,Checkin,2022-05-16 08:11:39.553333
38848,,31,282098,33475,,,,1,3326,Lesson,2022-05-16 08:15:08.007000
38848,293104.0,31,282098,83007,1,2,2,1,3326,Checkout,2022-05-16 08:15:27.360000
38848,293105.0,31,282098,33476,1,4,4,2,695,Checkin,2022-05-16 08:16:02.450000
38848,293106.0,31,282098,33477,1,4,4,3,303,Checkin,2022-05-16 08:16:26.443333
38848,293107.0,31,282098,33478,0,1,3,4,2145,Checkin,2022-05-16 08:16:46.670000
38848,293108.0,31,282098,33478,1,3,3,4,2145,CheckinRetry,2022-05-16 08:16:59.203333
38848,293109.0,31,282098,33479,1,4,4,5,1805,Checkin,2022-05-16 08:17:34.370000
38864,293238.0,36,226959,129071,0,3,1,1,440,Checkin,2022-05-16 09:14:24.036666
38864,293239.0,36,226959,129071,0,2,1,1,440,CheckinRetry,2022-05-16 09:19:02.146666
38864,,36,226959,129071,,,,1,440,Lesson,2022-05-16 09:45:47.963000
38864,293240.0,36,226959,129211,1,3,3,1,440,Checkout,2022-05-16 09:46:53.733333
38864,293241.0,36,226959,129072,1,3,3,2,442,Checkin,2022-05-16 09:48:14.766666
38864,293242.0,36,226959,129073,0,1,2,3,442,Checkin,2022-05-16 09:52:16.780000
38864,293243.0,36,226959,129073,1,2,2,3,442,CheckinRetry,2022-05-16 09:54:12.613333
38864,293244.0,36,226959,129074,0,3,1,4,444,Checkin,2022-05-16 09:57:52.333333
38864,293245.0,36,226959,129074,1,1,1,4,444,CheckinRetry,2022-05-16 09:59:45.280000
38864,293246.0,36,226959,129075,0,4,1,5,444,Checkin,2022-05-16 10:01:52.630000
38864,293247.0,36,226959,129075,1,1,1,5,444,CheckinRetry,2022-05-16 10:03:42.566666
39158,295085.0,15,202463,76000,1,1,1,1,3067,Checkin,2022-05-17 06:15:51.343333
39158,,15,202463,76000,,,,1,3067,Lesson,2022-05-17 06:18:08.867000
39158,295086.0,15,202463,76148,1,4,4,1,3067,Checkout,2022-05-17 06:18:21.623333
39158,295087.0,15,202463,89231,0,2,1,2,2252,Checkin,2022-05-17 06:19:07.990000
39158,295088.0,15,202463,89231,1,1,1,2,2252,CheckinRetry,2022-05-17 06:19:25.233333
39158,295089.0,15,202463,89232,0,2,4,3,2213,Checkin,2022-05-17 06:19:52.026666
39158,295090.0,15,202463,89232,1,4,4,3,2213,CheckinRetry,2022-05-17 06:20:30.933333
39158,295091.0,15,202463,89233,1,3,3,4,2254,Checkin,2022-05-17 06:20:54.816666
39158,295092.0,15,202463,89234,0,3,1,5,2253,Checkin,2022-05-17 06:21:10.933333
39158,295093.0,15,202463,89234,1,1,1,5,2253,CheckinRetry,2022-05-17 06:21:32.423333
39187,295317.0,26,232987,131611,1,1,1,1,2973,Checkin,2022-05-16 18:31:45.696666
39187,295318.0,26,232987,131612,1,2,2,2,2974,Checkin,2022-05-16 18:32:37.270000
39187,295319.0,26,232987,131613,0,3,4,3,2943,Checkin,2022-05-16 18:33:47.330000
39187,295320.0,26,232987,131613,0,2,4,3,2943,CheckinRetry,2022-05-16 18:34:13.240000
39187,,26,232987,131613,,,,3,2943,Lesson,2022-05-16 18:36:45.673000
39187,295321.0,26,232987,133806,0,3,2,3,2943,Checkout,2022-05-16 18:36:57.203333
39187,295322.0,26,232987,133806,0,4,2,3,2943,CheckoutRetry,2022-05-16 18:37:17.710000
39187,295323.0,26,232987,131614,0,2,3,4,3114,Checkin,2022-05-16 18:38:05.386666
39187,295324.0,26,232987,131614,0,1,3,4,3114,CheckinRetry,2022-05-16 18:38:25.943333
39187,295325.0,26,232987,131615,1,2,2,5,2974,Checkin,2022-05-16 18:54:28.730000
39202,295409.0,25,254882,78381,0,3,2,1,2333,Checkin,2022-05-16 18:47:34.563333
39202,295410.0,25,254882,78381,1,2,2,1,2333,CheckinRetry,2022-05-16 18:47:45.543333
39202,295411.0,25,254882,78382,0,3,4,2,2320,Checkin,2022-05-16 18:48:06.716666
39202,295412.0,25,254882,78382,0,1,4,2,2320,CheckinRetry,2022-05-16 18:48:18.760000
39202,,25,254882,78382,,,,2,2320,Lesson,2022-05-16 18:50:22.753000
39202,295413.0,25,254882,78676,0,4,2,2,2320,Checkout,2022-05-16 18:50:32.683333
39202,295414.0,25,254882,78676,0,1,2,2,2320,CheckoutRetry,2022-05-16 18:50:56.496666
39202,295415.0,25,254882,78383,0,4,3,3,2331,Checkin,2022-05-16 18:51:25.646666
39202,295416.0,25,254882,78383,0,1,3,3,2331,CheckinRetry,2022-05-16 18:51:48.360000
39202,,25,254882,78383,,,,3,2331,Lesson,2022-05-16 18:53:42.987000
39202,295417.0,25,254882,78677,1,2,2,3,2331,Checkout,2022-05-16 18:53:51.590000
39202,295418.0,25,254882,77191,1,4,4,4,2313,Checkin,2022-05-16 18:54:55.366666
39202,295419.0,25,254882,78386,0,3,1,5,2339,Checkin,2022-05-16 18:55:24.783333
39202,295420.0,25,254882,78386,0,4,1,5,2339,CheckinRetry,2022-05-16 18:55:38.033333
39202,,25,254882,78386,,,,5,2339,Lesson,2022-05-16 18:57:43.720000
39202,295421.0,25,254882,78680,1,2,2,5,2339,Checkout,2022-05-16 18:57:53.906666
39285,296023.0,10,233012,131721,0,3,4,1,1560,Checkin,2022-05-17 04:55:58.510000
39285,296024.0,10,233012,131721,1,4,4,1,1560,CheckinRetry,2022-05-17 04:56:16.806666
39285,296025.0,10,233012,131722,1,2,2,2,1560,Checkin,2022-05-17 04:57:07.643333
39285,296026.0,10,233012,131723,0,3,4,3,2740,Checkin,2022-05-17 04:58:00.276666
39285,296027.0,10,233012,131723,1,4,4,3,2740,CheckinRetry,2022-05-17 04:58:29.366666
39285,296028.0,10,233012,131724,1,1,1,4,2749,Checkin,2022-05-17 04:59:03.600000
39285,296029.0,10,233012,131725,1,1,1,5,2728,Checkin,2022-05-17 05:00:45.970000
39287,296035.0,5,257103,134852,1,3,3,1,470,Checkin,2022-05-17 05:46:01.130000
39287,296036.0,5,257103,134853,1,2,2,2,473,Checkin,2022-05-17 05:46:22.273333
39287,296037.0,5,257103,134854,0,3,2,3,475,Checkin,2022-05-17 05:46:54.876666
39287,296038.0,5,257103,134854,1,2,2,3,475,CheckinRetry,2022-05-17 05:47:07.020000
39287,296039.0,5,257103,134855,1,3,3,4,476,Checkin,2022-05-17 05:47:28.830000
39287,296040.0,5,257103,134856,1,1,1,5,479,Checkin,2022-05-17 05:47:57.323333
39289,296047.0,5,202717,101545,1,1,1,1,591,Checkin,2022-05-17 05:53:56.006666
39289,296048.0,5,202717,101546,1,1,1,2,597,Checkin,2022-05-17 05:54:52.736666
39289,296049.0,5,202717,73604,1,3,3,3,592,Checkin,2022-05-29 09:38:18.833333
39289,296050.0,5,202717,73605,1,3,3,4,579,Checkin,2022-05-29 09:39:11.696666
39290,296051.0,7,202366,79749,1,2,2,1,2695,Checkin,2022-06-08 06:06:16.340000
39290,296052.0,7,202366,79750,0,1,3,2,2687,Checkin,2022-06-08 06:07:05.146666
39290,296053.0,7,202366,79750,1,3,3,2,2687,CheckinRetry,2022-06-08 06:07:30.630000
39290,296054.0,7,202366,79751,0,4,2,3,2687,Checkin,2022-06-08 06:09:03.056666
39290,296055.0,7,202366,79751,0,1,2,3,2687,CheckinRetry,2022-06-08 06:09:34.860000
39290,,7,202366,79751,,,,3,2687,Lesson,2022-06-08 06:11:17.487000
39290,296056.0,7,202366,79841,1,1,1,3,2687,Checkout,2022-06-08 06:11:32.156666
39290,296057.0,7,202366,79752,1,3,3,4,2687,Checkin,2022-06-08 06:12:20.363333
39290,296058.0,7,202366,79753,0,1,4,5,2691,Checkin,2022-06-08 06:12:55.163333
39290,296059.0,7,202366,79753,1,4,4,5,2691,CheckinRetry,2022-06-08 06:13:22.560000
39291,296060.0,7,257277,135697,0,2,1,1,3384,Checkin,2022-05-17 05:55:29.560000
39291,296061.0,7,257277,135697,0,4,1,1,3384,CheckinRetry,2022-05-17 05:56:00.400000
39291,,7,257277,135697,,,,1,3384,Lesson,2022-05-17 05:57:56.627000
39291,296062.0,7,257277,135717,1,3,3,1,3384,Checkout,2022-05-17 05:58:49.496666
39291,296063.0,7,257277,135698,0,3,4,2,3423,Checkin,2022-05-17 05:59:21.290000
39291,296064.0,7,257277,135698,1,4,4,2,3423,CheckinRetry,2022-05-17 05:59:33.156666
39291,296065.0,7,257277,135699,1,3,3,3,3423,Checkin,2022-05-17 05:59:50.210000
39291,296066.0,7,257277,135700,1,1,1,4,3384,Checkin,2022-05-17 06:00:25.933333
39291,296067.0,7,257277,135701,0,1,3,5,3384,Checkin,2022-05-17 06:00:51.840000
39291,296068.0,7,257277,135701,0,4,3,5,3384,CheckinRetry,2022-05-17 06:01:06.936666
39291,296069.0,7,257277,135721,0,2,1,5,3384,Checkout,2022-05-17 06:01:27.770000
39291,296070.0,7,257277,135721,0,4,1,5,3384,CheckoutRetry,2022-05-17 06:02:06.126666
39308,296175.0,22,232948,131421,1,1,1,1,423,Checkin,2022-05-17 06:50:55.980000
39308,296176.0,22,232948,131422,1,2,2,2,410,Checkin,2022-05-17 06:51:23.493333
39308,296177.0,22,232948,131423,1,1,1,3,3193,Checkin,2022-05-17 06:53:16.656666
39308,296178.0,22,232948,131424,0,3,1,4,3118,Checkin,2022-05-17 06:54:06.900000
39308,296179.0,22,232948,131424,1,1,1,4,3118,CheckinRetry,2022-05-17 06:54:26.950000
39308,296180.0,22,232948,131425,1,3,3,5,369,Checkin,2022-05-17 06:55:07.113333
39316,296223.0,3,257241,135522,1,4,4,1,2388,Checkin,2022-05-17 07:53:54.540000
39316,296224.0,3,257241,135523,1,1,1,2,2406,Checkin,2022-05-17 07:54:46.236666
39316,296225.0,3,257241,135524,1,3,3,3,2415,Checkin,2022-05-17 07:55:21.983333
39316,296226.0,3,257241,135525,0,2,3,4,2420,Checkin,2022-05-17 07:55:53.173333
39316,296227.0,3,257241,135525,1,3,3,4,2420,CheckinRetry,2022-05-17 07:56:09.560000
39316,296228.0,3,257241,135526,1,3,3,5,3258,Checkin,2022-05-17 07:57:27.996666
39316,,3,257241,135526,,,,5,3258,Lesson,2022-05-17 08:08:26.700000
39316,296229.0,3,257241,135546,0,2,4,5,3258,Checkout,2022-05-17 08:10:34.360000
39316,296230.0,3,257241,135546,0,3,4,5,3258,CheckoutRetry,2022-05-17 08:10:56.063333
39416,296818.0,31,232939,131396,1,2,2,1,2357,Checkin,2022-05-17 09:04:49.740000
39416,,31,232939,131396,,,,1,2357,Lesson,2022-05-17 09:08:19.327000
39416,296819.0,31,232939,133629,0,1,4,1,2357,Checkout,2022-05-17 09:08:47.423333
39416,296820.0,31,232939,133629,1,4,4,1,2357,CheckoutRetry,2022-05-17 09:09:32.206666
39416,296821.0,31,232939,131397,1,1,1,2,2358,Checkin,2022-05-17 09:09:55.106666
39416,296822.0,31,232939,131398,1,1,1,3,3112,Checkin,2022-05-17 09:10:23.553333
39416,296823.0,31,232939,131399,0,2,4,4,3207,Checkin,2022-05-17 09:11:55.003333
39416,296824.0,31,232939,131399,0,1,4,4,3207,CheckinRetry,2022-05-17 09:12:08.050000
39416,,31,232939,131399,,,,4,3207,Lesson,2022-05-17 09:20:55.623000
39416,296825.0,31,232939,133632,1,4,4,4,3207,Checkout,2022-05-17 09:21:31.326666
39416,296826.0,31,232939,131400,1,2,2,5,3112,Checkin,2022-05-17 09:22:14.240000
39421,296849.0,36,202610,75896,0,1,3,1,366,Checkin,2022-05-17 09:32:16.686666
39421,296850.0,36,202610,75896,0,4,3,1,366,CheckinRetry,2022-05-17 09:33:03.146666
39421,,36,202610,75896,,,,1,366,Lesson,2022-05-17 09:50:22.603000
39421,296851.0,36,202610,76044,1,1,1,1,366,Checkout,2022-05-17 09:51:07.570000
39421,296852.0,36,202610,75897,1,4,4,2,362,Checkin,2022-05-17 09:54:24.720000
39421,296853.0,36,202610,103952,1,1,1,3,366,Checkin,2022-05-17 09:55:50.660000
39421,296854.0,36,202610,103953,1,4,4,4,367,Checkin,2022-05-17 09:56:51.413333
39421,296855.0,36,202610,103954,1,3,3,5,368,Checkin,2022-05-17 09:57:37.193333
39433,296929.0,36,228553,130247,0,2,1,1,216,Checkin,2022-05-17 10:00:30.173333
39433,296930.0,36,228553,130247,1,1,1,1,216,CheckinRetry,2022-05-17 10:01:04.110000
39433,296931.0,36,228553,130248,1,4,4,2,216,Checkin,2022-05-17 10:02:24.496666
39433,296932.0,36,228553,130249,1,3,3,3,217,Checkin,2022-05-17 10:03:13.990000
39433,296933.0,36,228553,130250,0,3,2,4,217,Checkin,2022-05-17 10:05:44.263333
39433,296934.0,36,228553,130250,0,1,2,4,217,CheckinRetry,2022-05-17 10:06:45.500000
39433,,36,228553,130250,,,,4,217,Lesson,2022-05-17 10:10:33.017000
39433,296935.0,36,228553,130270,1,3,3,4,217,Checkout,2022-05-17 10:11:08.193333
39433,296936.0,36,228553,130251,1,2,2,5,217,Checkin,2022-05-17 10:11:50.440000
39656,298496.0,9,202504,77615,1,3,3,1,2751,Checkin,2022-05-17 17:25:09.880000
39656,298497.0,9,202504,78395,1,2,2,2,2803,Checkin,2022-05-17 17:30:30.976666
39656,298498.0,9,202504,77623,0,3,2,3,2773,Checkin,2022-05-17 17:33:00.610000
39656,298499.0,9,202504,77623,0,1,2,3,2773,CheckinRetry,2022-05-17 17:33:30.453333
39656,,9,202504,77623,,,,3,2773,Lesson,2022-05-17 17:37:54.433000
39656,298500.0,9,202504,79081,0,2,3,3,2773,Checkout,2022-05-17 17:38:33.113333
39656,298501.0,9,202504,79081,1,3,3,3,2773,CheckoutRetry,2022-05-17 17:40:23.693333
39656,298502.0,9,202504,77616,0,3,2,4,2755,Checkin,2022-05-17 17:55:52.270000
39656,298503.0,9,202504,77616,1,2,2,4,2755,CheckinRetry,2022-05-17 17:57:04.146666
39656,298504.0,9,202504,77617,0,3,1,5,2753,Checkin,2022-05-17 17:57:32.923333
39656,298505.0,9,202504,77617,0,4,1,5,2753,CheckinRetry,2022-05-17 17:57:56.606666
39656,,9,202504,77617,,,,5,2753,Lesson,2022-05-18 16:14:14.217000
39656,298506.0,9,202504,79075,0,3,2,5,2753,Checkout,2022-05-18 16:14:31.263333
39656,298507.0,9,202504,79075,0,1,2,5,2753,CheckoutRetry,2022-05-18 16:15:03.526666
39728,299035.0,18,202709,103936,0,3,4,1,382,Checkin,2022-05-17 18:52:44.643333
39728,299036.0,18,202709,103936,1,4,4,1,382,CheckinRetry,2022-05-17 18:53:04.010000
39728,299037.0,18,202709,103937,1,1,1,2,387,Checkin,2022-05-17 18:53:36.066666
39728,299038.0,18,202709,103938,0,1,2,3,383,Checkin,2022-05-17 18:53:57.086666
39728,299039.0,18,202709,103938,1,2,2,3,383,CheckinRetry,2022-05-17 18:54:12.053333
39728,299040.0,18,202709,103939,0,3,1,4,386,Checkin,2022-05-17 18:54:38.803333
39728,299041.0,18,202709,103939,1,1,1,4,386,CheckinRetry,2022-05-17 18:54:50.886666
