        UserId,Gender,MonthOfBirth,IsPupilPremium,YearGroup
39814,Unspecified,,,10
39815,Unspecified,,,10
39816,Unspecified,,,10
39817,Unspecified,,,10
39818,Unspecified,,,10
39819,Unspecified,,,10
5476,Unspecified,,,8
39820,Unspecified,,,7
5523,Unspecified,,,9
5683,Unspecified,,,7
39821,Unspecified,,,9
39822,Unspecified,,,10
5524,Unspecified,,,10
39823,Unspecified,,,9
5685,Unspecified,,,7
5673,Unspecified,,,7
5517,Unspecified,,,9
5715,Unspecified,,,7
39824,Unspecified,,,9
5710,Unspecified,,,7
39825,Unspecified,,,10
5489,Unspecified,,,8
5465,Unspecified,,,8
5480,Unspecified,,,8
5578,Unspecified,,,10
39826,Unspecified,,,8
39827,Unspecified,,,8
5491,Unspecified,,,8
5820,Unspecified,,,7
5502,Unspecified,,,9
39828,Unspecified,,,10
5586,Unspecified,,,10
5684,Unspecified,,,7
5729,Unspecified,,,7
39829,Unspecified,,,8
5567,Unspecified,,,9
5700,Unspecified,,,7
39830,Unspecified,,,9
5717,Unspecified,,,7
39831,Unspecified,,,7
39832,Unspecified,,,9
5519,Unspecified,,,9
5707,Unspecified,,,7
5451,Unspecified,,,8
5515,Unspecified,,,9
5475,Unspecified,,,8
5735,Unspecified,,,7
39833,Unspecified,,,8
5501,Unspecified,,,8
39834,Unspecified,,,9
5581,Unspecified,,,10
5569,Unspecified,,,9
5454,Unspecified,,,8
39835,Unspecified,,,10
5730,Unspecified,,,7
39836,Unspecified,,,7
39837,Unspecified,,,9
5559,Unspecified,,,9
5725,Unspecified,,,7
5494,Unspecified,,,8
39838,Unspecified,,,10
5736,Unspecified,,,7
5708,Unspecified,,,7
5737,Unspecified,,,7
39839,Unspecified,,,8
39840,Unspecified,,,8
5739,Unspecified,,,7
39841,Unspecified,,,10
39842,Unspecified,,,8
39843,Unspecified,,,9
5459,Unspecified,,,8
5482,Unspecified,,,8
5552,Unspecified,,,10
39844,Unspecified,,,9
39845,Unspecified,,,10
39846,Unspecified,,,8
5677,Unspecified,,,7
5510,Unspecified,,,9
39847,Unspecified,,,8
39848,Unspecified,,,10
5671,Unspecified,,,7
5747,Unspecified,,,7
39849,Unspecified,2010-06-01,,7
39850,Unspecified,,,11
5225,Unspecified,,,11
5376,Unspecified,,,11
5378,Unspecified,,,11
5377,Unspecified,,,11
5379,Unspecified,,,11
39851,Unspecified,,,11
5250,Unspecified,,,6
39852,Unspecified,2012-11-01,,4
39853,Unspecified,2010-03-01,,7
5257,Unspecified,2009-07-01,,8
39854,Unspecified,,,12
39855,Unspecified,2010-09-01,,6
6466,Unspecified,,,5
6449,Unspecified,,,5
5258,Unspecified,,,7
5267,Unspecified,2013-09-01,,3
39856,Unspecified,,,6
5292,Unspecified,,,6
5327,Unspecified,,,6
5287,Unspecified,,,6
5322,Unspecified,,,6
5328,Unspecified,,,6
5330,Unspecified,,,6
6013,Unspecified,2009-06-01,,8
5317,Unspecified,2009-06-01,,8
5338,Unspecified,2009-07-01,,8
5359,Unspecified,,,5
5374,Unspecified,,,5
5360,Unspecified,,,5
5368,Unspecified,,,5
5433,Unspecified,,,10
6176,Unspecified,,,8
39857,Unspecified,2014-02-01,,3
5410,Unspecified,,,6
5417,Unspecified,,,6
5419,Unspecified,,,6
5414,Unspecified,,,6
5783,Unspecified,,,7
39858,Unspecified,2009-05-01,,8
39859,Unspecified,2009-06-01,,8
6225,Unspecified,2007-05-01,,10
5442,Unspecified,2010-01-01,,7
5441,Unspecified,2012-10-01,,4
39860,Unspecified,2015-11-01,,1
5444,Unspecified,,,2
5983,Unspecified,,,2
5770,Unspecified,2008-04-01,,9
5906,Unspecified,,,8
39861,Unspecified,,,8
5899,Unspecified,,,8
5934,Unspecified,,,10
39862,Unspecified,,,8
4778,Unspecified,,,9
5251,Unspecified,,,10
4997,Unspecified,,,9
5054,Unspecified,,,7
5252,Unspecified,,,10
4807,Unspecified,,,9
4589,Unspecified,,,8
4462,Unspecified,,,9
5078,Unspecified,,,7
5087,Unspecified,,,7
4585,Unspecified,,,8
4814,Unspecified,,,9
5402,Unspecified,,,8
4584,Unspecified,,,8
5986,Unspecified,,,10
5964,Unspecified,,,10
5099,Unspecified,,,7
4545,Unspecified,,,8
4813,Unspecified,,,9
5006,Unspecified,,,9
4595,Unspecified,,,8
39863,Unspecified,2011-05-01,,6
4091,Unspecified,,,10
4097,Unspecified,,,10
4096,Unspecified,,,10
39864,Unspecified,,,10
4056,Unspecified,,,9
4067,Unspecified,,,4
4098,Unspecified,2008-09-01,,8
4168,Unspecified,2008-11-01,,8
39865,Unspecified,,,5
39866,Unspecified,,,5
39867,Unspecified,,,5
39868,Unspecified,,,5
39869,Unspecified,2008-09-01,,8
39870,Unspecified,2006-03-01,,11
4161,Unspecified,,,7
4304,Unspecified,,,11
4310,Unspecified,,,11
4318,Unspecified,,,11
4164,Unspecified,,,11
4315,Unspecified,,,11
4316,Unspecified,,,11
4173,Unspecified,,,11
39871,Unspecified,2008-01-01,,9
4171,Unspecified,,,7
4344,Unspecified,,,7
4280,Unspecified,2014-01-01,,3
39872,Unspecified,2007-10-01,,9
4282,Unspecified,,,5
4288,Unspecified,,,5
4346,Unspecified,,,10
39873,Unspecified,2008-09-01,,11
4494,Unspecified,,,9
4360,Unspecified,2011-01-01,,6
39874,Unspecified,2008-09-01,,8
6067,Unspecified,,,10
4396,Unspecified,,,9
4399,Unspecified,2013-02-01,,5
39875,Unspecified,2009-05-01,,8
39876,Unspecified,,,10
4454,Unspecified,,,4
39877,Unspecified,,,8
4561,Unspecified,2008-09-01,,8
5153,Unspecified,,,7
4640,Unspecified,,,6
39878,Male,2008-09-01,,10
4732,Unspecified,2008-11-01,,8
4733,Unspecified,2012-06-01,,5
39879,Unspecified,2011-05-01,,6
4764,Unspecified,,,11
4768,Unspecified,2008-09-01,,8
4769,Unspecified,2012-04-01,,5
4770,Unspecified,2014-02-01,,3
5186,Unspecified,,,9
5035,Unspecified,,,9
39880,Unspecified,,,5
4966,Unspecified,,,8
4954,Unspecified,,,8
4943,Unspecified,,,8
4958,Unspecified,,,8
4946,Unspecified,,,8
4963,Unspecified,,,8
4939,Unspecified,,,8
4910,Unspecified,,,10
5063,Unspecified,2008-09-01,,8
5066,Unspecified,,,7
39881,Unspecified,2010-12-01,,6
39882,Unspecified,2014-07-01,,3
5149,Unspecified,,,10
39883,Unspecified,2012-12-01,,4
5336,Unspecified,2009-05-01,,8
39884,Unspecified,,,10
39885,Unspecified,,,10
39886,Unspecified,,,10
39887,Unspecified,,,10
39888,Unspecified,,,10
39889,Unspecified,,,10
5731,Unspecified,,,7
5452,Unspecified,,,8
39890,Unspecified,,,8
5460,Unspecified,,,8
39891,Unspecified,,,8
39892,Unspecified,,,10
5695,Unspecified,,,7
39893,Unspecified,,,9
5548,Unspecified,,,10
5450,Unspecified,,,8
5518,Unspecified,,,9
5661,Unspecified,,,7
5818,Unspecified,,,7
5546,Unspecified,,,10
5481,Unspecified,,,8
39894,Unspecified,,,9
5516,Unspecified,,,9
39895,Unspecified,,,10
5463,Unspecified,,,8
5705,Unspecified,,,7
5532,Unspecified,,,10
39896,Unspecified,,,9
5455,Unspecified,,,8
39897,Unspecified,,,7
39898,Unspecified,,,10
5560,Unspecified,,,9
39899,Unspecified,,,8
5511,Unspecified,,,9
39900,Unspecified,,,9
5649,Unspecified,,,7
39901,Unspecified,,,9
39902,Unspecified,,,10
5702,Unspecified,,,7
39903,Unspecified,,,9
5732,Unspecified,,,7
39904,Unspecified,,,8
5537,Unspecified,,,10
5884,Unspecified,,,8
5887,Unspecified,,,8
5907,Unspecified,,,9
39905,Unspecified,,,10
5664,Unspecified,,,7
6331,Unspecified,,,8
5699,Unspecified,,,7
5978,Unspecified,,,10
5572,Unspecified,,,7
6104,Unspecified,,,10
5977,Unspecified,,,10
5859,Unspecified,,,8
39906,Unspecified,,,9
39907,Unspecified,,,9
5745,Unspecified,,,10
5948,Unspecified,,,10
39908,Unspecified,,,10
39909,Unspecified,,,10
5928,Unspecified,,,10
39910,Unspecified,,,10
5946,Unspecified,,,8
6084,Unspecified,,,7
5957,Unspecified,,,10
5910,Unspecified,,,8
5905,Unspecified,,,8
5918,Unspecified,,,8
39911,Unspecified,,,9
5755,Unspecified,,,8
5627,Unspecified,,,7
5937,Unspecified,,,8
5629,Unspecified,,,9
5954,Unspecified,,,10
5930,Unspecified,,,8
6262,Unspecified,,,10
5681,Unspecified,,,7
5620,Unspecified,,,7
39912,Unspecified,,,8
39913,Unspecified,,,10
39914,Unspecified,,,9
5936,Unspecified,,,8
5679,Unspecified,,,7
39915,Unspecified,,,10
5897,Unspecified,,,8
6409,Unspecified,,,9
5754,Unspecified,,,8
5944,Unspecified,,,10
5974,Unspecified,,,10
6275,Unspecified,,,9
5878,Unspecified,,,8
5973,Unspecified,,,10
5690,Unspecified,,,9
6285,Unspecified,,,10
5741,Unspecified,,,10
39916,Unspecified,,,8
6424,Unspecified,,,10
5743,Unspecified,,,10
5932,Unspecified,,,8
5981,Unspecified,,,8
5742,Unspecified,,,10
6006,Unspecified,,,9
5759,Unspecified,,,8
5691,Unspecified,,,7
6074,Unspecified,,,10
5927,Unspecified,,,8
5682,Unspecified,,,7
5753,Unspecified,,,8
5636,Unspecified,,,9
39917,Unspecified,,,10
5571,Unspecified,,,9
6414,Unspecified,,,8
5904,Unspecified,,,8
5626,Unspecified,,,9
5697,Unspecified,,,9
5655,Unspecified,,,9
39918,Unspecified,,,10
5666,Unspecified,,,7
6197,Unspecified,,,10
6091,Unspecified,,,7
5979,Unspecified,,,5
6316,Unspecified,,,5
6143,Unspecified,,,5
5992,Unspecified,,,5
6094,Unspecified,,,5
6157,Unspecified,,,5
6121,Unspecified,,,5
39919,Unspecified,,,5
6242,Unspecified,,,5
6341,Unspecified,,,5
5575,Unspecified,2011-06-01,,6
39920,Unspecified,2008-09-01,,6
5657,Unspecified,,,7
5624,Unspecified,,,7
39921,Unspecified,,,7
5762,Unspecified,,,9
39922,Unspecified,,,9
39923,Unspecified,,,9
5602,Unspecified,,,5
5591,Unspecified,,,5
5597,Unspecified,,,5
5594,Unspecified,,,5
5589,Unspecified,,,5
39924,Unspecified,2008-09-01,,8
39925,Unspecified,2009-04-01,,8
6070,Unspecified,,,10
6071,Unspecified,,,10
39926,Unspecified,,,10
39927,Unspecified,,,10
5790,Unspecified,,,10
39928,Unspecified,,,9
5849,Unspecified,,,8
5997,Unspecified,,,8
5847,Unspecified,,,8
39929,Unspecified,,,8
39930,Unspecified,,,8
5830,Unspecified,,,7
5827,Unspecified,,,7
6038,Unspecified,,,7
39931,Unspecified,,,7
5789,Unspecified,2008-06-01,,9
5777,Unspecified,2010-06-01,,7
5795,Unspecified,,,9
5817,Unspecified,,,9
39932,Unspecified,,,9
5808,Unspecified,,,9
5804,Unspecified,,,9
39933,Unspecified,2008-11-01,,8
39934,Unspecified,2007-11-01,,9
5860,Unspecified,,,7
5876,Unspecified,,,7
5858,Unspecified,,,7
5857,Unspecified,,,7
39935,Unspecified,,,9
6268,Unspecified,,,9
6269,Unspecified,,,4
5881,Unspecified,,,5
39936,Unspecified,,,3
6419,Unspecified,,,10
39937,Unspecified,,,9
39938,Unspecified,,,9
5561,Unspecified,,,9
5734,Unspecified,,,7
5456,Unspecified,,,8
5674,Unspecified,,,7
39939,Unspecified,,,7
39940,Unspecified,,,10
5469,Unspecified,,,8
39941,Unspecified,,,8
5448,Unspecified,,,8
5539,Unspecified,,,10
39942,Unspecified,,,8
5709,Unspecified,,,7
39943,Unspecified,,,9
5500,Unspecified,,,8
5540,Unspecified,,,10
5585,Unspecified,,,10
39944,Unspecified,,,10
5554,Unspecified,,,10
5565,Unspecified,,,9
5544,Unspecified,,,10
5663,Unspecified,,,7
5696,Unspecified,,,7
5528,Unspecified,,,10
39945,Unspecified,,,10
39946,Unspecified,,,9
5458,Unspecified,,,8
5719,Unspecified,,,7
39947,Unspecified,,,8
5549,Unspecified,,,10
5526,Unspecified,,,10
5495,Unspecified,,,8
5542,Unspecified,,,10
5726,Unspecified,,,7
5693,Unspecified,,,7
39948,Unspecified,,,9
5504,Unspecified,,,9
5563,Unspecified,,,9
39949,Unspecified,,,10
5558,Unspecified,,,9
5525,Unspecified,,,10
39950,Unspecified,,,8
39951,Unspecified,2010-08-01,,7
5214,Unspecified,,,5
5499,Unspecified,,,11
5240,Unspecified,,,11
5375,Unspecified,,,11
39952,Unspecified,,,11
5380,Unspecified,,,11
39953,Unspecified,,,11
5224,Unspecified,2010-08-01,,7
39954,Male,,,13
5228,Unspecified,,,7
5570,Unspecified,,,6
39955,Unspecified,2011-08-01,,6
5236,Unspecified,2009-09-01,,7
5238,Unspecified,,,9
39956,Unspecified,2009-09-01,,7
39957,Unspecified,2009-12-01,,7
39958,Unspecified,2010-04-01,,7
39959,Unspecified,2009-01-01,,8
5337,Unspecified,,,12
6450,Unspecified,,,5
6465,Unspecified,,,5
5264,Unspecified,2009-06-01,,8
5348,Unspecified,,,7
5771,Unspecified,,,7
5266,Unspecified,2014-12-01,,2
5269,Unspecified,2014-04-01,,3
5329,Unspecified,,,6
5284,Unspecified,,,6
5335,Unspecified,,,6
5334,Unspecified,,,6
5289,Unspecified,,,6
5323,Unspecified,,,6
5288,Unspecified,,,6
5308,Female,,,5
5309,Unspecified,,,5
5312,Unspecified,2011-12-01,,5
39960,Unspecified,2008-09-01,,8
5361,Unspecified,,,5
5366,Unspecified,,,5
5430,Unspecified,,,5
5363,Unspecified,,,5
6457,Unspecified,,,8
6173,Unspecified,,,8
6369,Unspecified,,,8
39961,Unspecified,2008-09-01,,8
39962,Unspecified,,,9
5409,Unspecified,,,6
5412,Unspecified,,,6
5413,Unspecified,,,6
39963,Unspecified,,,9
5427,Unspecified,2010-09-01,,6
39964,Unspecified,2010-02-01,,7
39965,Unspecified,2008-01-01,,9
39966,Unspecified,2008-09-01,,8
39967,Unspecified,2008-09-01,,8
39968,Unspecified,2012-07-01,,5
39969,Unspecified,,,8
6255,Unspecified,,,9
39970,Unspecified,,,10
5621,Unspecified,,,9
5909,Unspecified,,,8
6192,Unspecified,,,9
5623,Unspecified,,,9
39971,Unspecified,,,7
5917,Unspecified,,,8
5660,Unspecified,,,7
5873,Unspecified,,,8
5951,Unspecified,,,8
39972,Unspecified,,,8
5966,Unspecified,,,7
6276,Unspecified,,,8
6007,Unspecified,,,9
39973,Unspecified,,,10
5939,Unspecified,,,10
39974,Unspecified,,,8
39975,Unspecified,,,8
5647,Unspecified,,,9
5914,Unspecified,,,8
39976,Unspecified,,,7
6183,Unspecified,,,7
39977,Unspecified,,,10
5651,Unspecified,,,9
39978,Unspecified,,,8
5635,Unspecified,,,9
39979,Unspecified,,,10
39980,Unspecified,,,8
5868,Unspecified,,,8
5886,Unspecified,,,8
5935,Unspecified,,,10
6003,Unspecified,,,9
5896,Unspecified,,,8
6161,Unspecified,,,9
6372,Unspecified,,,10
39981,Unspecified,,,9
39982,Unspecified,,,9
39983,Unspecified,,,8
39984,Unspecified,,,8
39985,Unspecified,,,8
39986,Unspecified,,,8
39987,Unspecified,2008-09-01,,9
6014,Unspecified,2011-12-01,,5
39988,Unspecified,2009-06-01,,8
39989,Unspecified,2007-03-01,,10
6136,Unspecified,2012-04-01,,5
39990,Unspecified,2011-01-01,,6
39991,Unspecified,2011-08-01,,6
39992,Unspecified,2009-08-01,,8
6120,Unspecified,2011-06-01,,6
6092,Unspecified,2014-10-01,,2
39993,Unspecified,2011-02-01,,6
39994,Unspecified,2008-09-01,,8
6122,Unspecified,,,8
6132,Unspecified,,,8
6324,Unspecified,,,8
6202,Unspecified,,,8
6189,Unspecified,,,9
39995,Unspecified,,,9
6166,Unspecified,,,9
6420,Unspecified,,,9
6273,Unspecified,,,7
39996,Unspecified,2009-09-01,,7
6068,Unspecified,2007-05-01,,10
6159,Unspecified,2012-07-01,,5
6246,Unspecified,2013-03-01,,7
6110,Unspecified,2008-06-01,,9
6351,Unspecified,2007-12-01,,9
39997,Unspecified,2010-08-01,,7
39998,Unspecified,2013-09-01,,3
39999,Unspecified,2007-11-01,,10
6150,Unspecified,2013-07-01,,4
40000,Unspecified,2010-10-01,,7
40001,Unspecified,2010-10-01,,7
40002,Unspecified,2012-09-01,,5
6315,Unspecified,2009-04-01,,8
6311,Unspecified,2013-09-01,,4
6186,Unspecified,2011-09-01,,5
40003,Unspecified,2010-08-01,,7
40004,Unspecified,2010-08-01,,7
6353,Unspecified,2009-02-01,,8
6193,Unspecified,2009-11-01,,7
6194,Unspecified,2013-09-01,,5
40005,Unspecified,2008-09-01,,7
40006,Unspecified,2008-09-01,,8
6236,Unspecified,2008-09-01,,5
6337,Unspecified,2009-10-01,,7
6304,Unspecified,2007-11-01,,9
6303,Unspecified,2008-03-01,,9
40007,Unspecified,,,10
40008,Unspecified,,,10
40009,Unspecified,2010-04-01,,7
6347,Unspecified,2008-07-01,,9
40010,Unspecified,2009-08-01,,8
40011,Unspecified,2010-06-01,,7
6429,Unspecified,2010-06-01,,7
6392,Unspecified,2009-05-01,,8
6402,Unspecified,2012-01-01,,5
6403,Unspecified,2013-06-01,,3
40012,Unspecified,2010-03-01,,7
40013,Unspecified,2010-09-01,,7
40014,Unspecified,2011-12-01,,5
5874,Unspecified,,,8
5631,Unspecified,,,9
5965,Unspecified,,,7
5913,Unspecified,,,8
40015,Unspecified,,,9
40016,Unspecified,,,7
5972,Unspecified,,,10
5761,Unspecified,,,8
40017,Unspecified,,,8
6216,Unspecified,,,9
6319,Unspecified,,,7
40018,Unspecified,,,8
5894,Unspecified,,,8
6100,Unspecified,,,7
40019,Unspecified,,,10
5967,Unspecified,,,7
5919,Unspecified,,,8
40020,Unspecified,,,10
6234,Unspecified,,,10
5915,Unspecified,,,10
5869,Unspecified,,,8
6075,Unspecified,,,10
5901,Unspecified,,,8
6004,Unspecified,,,9
5952,Unspecified,,,10
40021,Unspecified,,,10
5942,Unspecified,,,8
5701,Unspecified,,,7
40022,Unspecified,,,10
5652,Unspecified,,,9
5648,Unspecified,,,9
5665,Unspecified,,,9
5892,Unspecified,,,8
40023,Unspecified,,,10
5911,Unspecified,,,8
40024,Unspecified,,,7
5890,Unspecified,,,8
5650,Unspecified,,,9
40025,Unspecified,,,10
5902,Unspecified,,,8
5637,Unspecified,,,9
5752,Unspecified,,,8
6313,Unspecified,,,9
5659,Unspecified,,,7
5982,Unspecified,,,8
40026,Unspecified,,,9
6368,Unspecified,,,5
6016,Unspecified,,,5
40027,Unspecified,,,5
5980,Unspecified,,,5
6123,Unspecified,,,5
40028,Unspecified,,,5
6205,Unspecified,,,5
6293,Unspecified,,,5
6320,Unspecified,,,5
6093,Unspecified,,,5
6026,Unspecified,,,5
40029,Unspecified,,,5
6282,Unspecified,,,5
6060,Unspecified,,,5
40030,Unspecified,,,5
40031,Unspecified,2012-01-01,,5
40032,Unspecified,2010-05-01,,7
40033,Unspecified,2016-03-01,,2
5576,Unspecified,2016-03-01,,1
40034,Unspecified,2012-01-01,,5
40035,Unspecified,,,7
5653,Unspecified,,,7
5646,Unspecified,,,7
5670,Unspecified,,,7
40036,Unspecified,,,9
40037,Unspecified,,,9
40038,Unspecified,,,9
5769,Unspecified,,,10
40039,Unspecified,,,7
5592,Unspecified,,,5
5588,Unspecified,,,5
5600,Unspecified,,,5
5593,Unspecified,,,5
5604,Unspecified,,,5
5794,Unspecified,,,10
6065,Unspecified,,,10
5998,Unspecified,,,8
5999,Unspecified,,,8
5903,Unspecified,,,8
5843,Unspecified,,,8
5846,Unspecified,,,8
40040,Unspecified,,,8
40041,Unspecified,,,7
40042,Unspecified,,,7
40043,Unspecified,,,7
6039,Unspecified,,,7
5773,Unspecified,2009-01-01,,8
40044,Unspecified,,,9
5806,Unspecified,,,9
5816,Unspecified,,,9
5799,Unspecified,,,9
5797,Unspecified,,,9
5815,Unspecified,,,9
40045,Unspecified,,,10
40046,Unspecified,,,10
6030,Unspecified,2007-02-01,,10
40047,Unspecified,2008-09-01,,8
40048,Unspecified,2010-08-01,,7
5835,Unspecified,,,10
5875,Unspecified,,,7
5862,Unspecified,,,7
5863,Unspecified,,,7
5879,Unspecified,,,7
40049,Unspecified,,,9
6436,Unspecified,,,11
6028,Unspecified,,,10
6352,Unspecified,,,10
6127,Unspecified,,,10
6019,Unspecified,,,10
6280,Unspecified,,,10
6386,Unspecified,,,9
40050,Unspecified,,,9
6455,Unspecified,,,9
6377,Unspecified,,,9
6165,Unspecified,,,8
6080,Unspecified,,,8
40051,Unspecified,,,8
40052,Unspecified,,,8
5988,Unspecified,2013-01-01,,4
40053,Unspecified,,,5
40054,Unspecified,2009-12-01,,8
6251,Unspecified,2006-10-01,,10
6025,Unspecified,2009-10-01,,7
40055,Unspecified,2008-11-01,,3
6292,Unspecified,2010-08-01,,7
6128,Unspecified,2014-10-01,,2
6327,Unspecified,2009-07-01,,8
6241,Unspecified,,,8
40056,Unspecified,2008-03-01,,9
6463,Unspecified,,,8
6254,Unspecified,,,9
6306,Unspecified,,,9
40057,Unspecified,,,9
6373,Unspecified,,,9
6350,Unspecified,,,9
6209,Unspecified,,,9
6177,Unspecified,,,9
6294,Unspecified,,,9
40058,Unspecified,,,7
6272,Unspecified,,,7
6334,Unspecified,,,7
6358,Unspecified,,,7
6059,Unspecified,2010-05-01,,7
6069,Unspecified,2007-09-01,,9
6078,Unspecified,2006-10-01,,10
40059,Unspecified,2007-12-01,,9
40060,Unspecified,2008-09-01,,8
6108,Unspecified,2014-09-01,,1
40061,Unspecified,2008-09-01,,8
6119,Unspecified,2011-06-01,,6
40062,Unspecified,2008-09-01,,7
6146,Unspecified,2013-06-01,,4
40063,Unspecified,2010-07-01,,7
40064,Unspecified,2010-10-01,,7
6170,Unspecified,2009-05-01,,9
6195,Unspecified,2014-04-01,,3
6360,Unspecified,2009-06-01,,8
40065,Unspecified,2009-06-01,,8
6451,Unspecified,2011-08-01,,6
6164,Unspecified,2007-12-01,,9
40066,Unspecified,2007-12-01,,9
6281,Unspecified,2011-01-01,,7
40067,Unspecified,2011-09-01,,5
6214,Unspecified,,,8
6222,Unspecified,,,5
40068,Unspecified,2009-08-01,,8
40069,Unspecified,2008-08-01,,9
6343,Unspecified,2009-01-01,,8
6375,Unspecified,2010-01-01,,7
40070,Unspecified,2009-05-01,,8
6412,Unspecified,2009-07-01,,8
6431,Unspecified,2009-11-01,,7
6440,Unspecified,2011-02-01,,7
6442,Unspecified,2011-07-01,,6
40071,Unspecified,,,5
40072,Unspecified,,,
40073,Unspecified,,,
40074,Unspecified,,,
40075,Unspecified,,,
40076,Unspecified,,,
40077,Unspecified,,,
40078,Unspecified,,,
40079,Unspecified,,,
40080,Unspecified,,,
40081,Unspecified,,,
40082,Unspecified,,,
40083,Unspecified,,,
40084,Unspecified,,,6
40085,Unspecified,,,6
40086,Unspecified,,,6
40087,Unspecified,,,6
40088,Unspecified,,,6
40089,Unspecified,,,6
40090,Unspecified,,,5
40091,Unspecified,,,5
5781,Unspecified,,,5
5306,Unspecified,,,5
5298,Unspecified,,,5
40092,Unspecified,,,5
40093,Unspecified,,,5
40094,Unspecified,,,4
40095,Unspecified,,,4
40096,Unspecified,,,4
5962,Unspecified,,,4
40097,Unspecified,,,4
40098,Unspecified,,,4
5206,Unspecified,,,8
40099,Unspecified,,,
40100,Unspecified,,,
40101,Unspecified,,,
40102,Unspecified,,,
40103,Female,2008-10-01,0,8
40104,Female,2009-04-01,0,8
40105,Male,2005-12-01,0,11
40106,Female,2009-04-01,0,8
40107,Female,2006-04-01,0,11
40108,Male,2007-03-01,1,10
40109,Female,,,
40110,Male,,,
40111,Male,,,
40112,Male,,,
40113,Male,,,
40114,Male,,,
40115,Female,2009-08-01,,8
40116,Female,2008-12-01,0,8
40117,Unspecified,,,
1317,Female,2009-01-01,,8
1386,Male,2009-06-01,,8
4387,Female,2009-04-01,,8
1319,Male,2009-07-01,,8
1297,Female,2009-01-01,0,8
1637,Female,2008-10-01,,8
40118,Male,2009-08-01,,5
1382,Male,2009-04-01,,8
1422,Male,2008-11-01,,8
1720,Male,2009-05-01,,8
1379,Male,2009-04-01,,8
1324,Male,2009-03-01,,8
1321,Male,2008-12-01,,8
1326,Male,2009-02-01,,8
1562,Male,2009-07-01,,8
40119,Unspecified,,1,7
1451,Unspecified,,,7
1440,Unspecified,,,7
1294,Unspecified,,,7
1447,Unspecified,,,7
1444,Unspecified,,0,7
40120,Unspecified,,,7
1703,Unspecified,,,7
1680,Unspecified,,,7
1272,Unspecified,,,7
1260,Unspecified,,,7
1443,Unspecified,,,7
1459,Unspecified,,,7
1285,Unspecified,,,7
1683,Unspecified,,,7
1287,Unspecified,,,7
1446,Unspecified,,,7
1719,Unspecified,,,7
1466,Unspecified,,,7
1495,Unspecified,,,7
1464,Unspecified,,,7
1488,Male,2008-10-01,,8
40121,Unspecified,,,5
40122,Unspecified,,,10
40123,Female,2008-12-01,,8
40124,Unspecified,,,7
40125,Unspecified,,,7
40126,Unspecified,,,7
40127,Unspecified,,,
40128,Unspecified,,,
40129,Male,2007-02-01,0,10
3929,Male,2008-10-01,,7
40130,Unspecified,,,6
40131,Male,2008-10-01,,8
40132,Unspecified,2010-09-01,,
40133,Unspecified,,,
40134,Unspecified,,,
40135,Unspecified,,,
40136,Unspecified,,,
40137,Male,2008-07-01,,9
786,Male,2008-08-01,,7
40138,Unspecified,,,8
40139,Female,2009-08-01,1,9
40140,Female,2009-01-01,0,9
40141,Female,2009-01-01,0,10
40142,Female,2008-11-01,0,10
40143,Female,2008-12-01,0,10
40144,Female,2009-07-01,0,9
40145,Male,2008-08-01,,7
40146,Male,2009-08-01,,8
3891,Male,2008-08-01,,7
40147,Unspecified,,,
40148,Unspecified,,,
40149,Male,2007-03-01,0,10
40150,Male,2006-09-01,0,10
40151,Female,2006-06-01,0,11
40152,Female,2006-03-01,0,11
40153,Male,2007-03-01,1,10
40154,Male,2008-07-01,0,9
40155,Female,2006-08-01,0,11
40156,Male,2006-07-01,1,11
40157,Unspecified,,,
40158,Unspecified,,,
40159,Unspecified,,,8
40160,Unspecified,,,8
40161,Unspecified,,,8
40162,Unspecified,,,8
40163,Unspecified,,,8
40164,Unspecified,,,8
40165,Unspecified,,,8
40166,Unspecified,,,8
40167,Unspecified,,,8
40168,Unspecified,,,8
40169,Unspecified,,,8
40170,Unspecified,,,7
40171,Unspecified,,,9
40172,Unspecified,,,9
40173,Unspecified,,,9
40174,Unspecified,,,9
40175,Unspecified,,,9
40176,Unspecified,,,9
40177,Unspecified,,,9
40178,Unspecified,,,9
40179,Unspecified,,,9
40180,Unspecified,,,9
40181,Unspecified,,,8
40182,Unspecified,,,8
40183,Unspecified,,,9
40184,Male,2008-06-01,,9
40185,Female,2008-08-01,,8
40186,Male,2009-09-01,,7
40187,Male,2009-03-01,,8
40188,Male,2009-03-01,,8
40189,Unspecified,,,5
40190,Female,2008-03-01,,9
40191,Female,2008-01-01,,9
40192,Male,2009-03-01,,8
40193,Female,2006-09-01,0,10
40194,Female,2010-03-01,,6
40195,Male,2008-03-01,,9
40196,Female,2009-06-01,,8
40197,Female,2009-01-01,,8
40198,Female,2008-12-01,,
40199,Unspecified,,,
4162,Female,2008-08-01,,7
40200,Female,2008-08-01,,7
40201,Female,2008-11-01,,8
40202,Female,2008-10-01,,8
40203,Unspecified,2008-05-01,,8
40204,Unspecified,2009-07-01,,8
40205,Female,2005-11-01,,11
40206,Unspecified,2008-02-01,,9
40207,Unspecified,2009-05-01,,8
40208,Unspecified,2008-11-01,,8
40209,Unspecified,2010-01-01,,7
40210,Unspecified,2009-08-01,,8
40211,Unspecified,2008-07-01,,9
40212,Female,2005-10-01,,11
40213,Female,2008-12-01,,7
376,Unspecified,2009-09-01,,7
